EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
97.575,2.05,5,12036,3550.8495631217957,640446,0.0,0.25109962,0.8194923102855682,0.00047673983,0.0059775524,0.0059775524
98.425,2.05,5,12041,3553.678794145584,640965,0.0,0.44402915,0.3374709486961365,0.00044476864,0.010590614,0.010590614
95.625,1.975,7,12048,3556.5191836357117,641522,0.0,0.24267374,0.6851806342601776,0.001197913,0.011860687,0.011860687
91.75,1.875,7,12055,3559.373999118805,641993,0.0,0.21988815,0.7404156625270844,0.0005061029,0.00572321,0.00572321
93.725,1.95,5,12060,3562.208304166794,642533,0.0,0.1923097,0.5557200908660889,0.0005218207,0.011459451,0.011459451
93.025,1.925,4,12064,3565.048225879669,642909,0.0,0.19499655,0.49408769607543945,0.0005488551,0.009309001,0.009309001
95.175,1.95,5,12069,3567.9221477508545,643560,0.0,0.16305338,0.6311560869216919,0.0006468088,0.010355187,0.010355187
95.3,2.0,5,12074,3570.666868686676,644031,0.0,0.16176885,0.5775817930698395,0.0012132707,0.017137107,0.017137107
92.475,1.9,6,12080,3573.5394122600555,644566,0.0,0.306751,0.8163589984178543,0.0005374313,0.006787764,0.006787764
98.75,2.1,4,12084,3576.478849887848,645079,0.0,0.14803505,0.48505938053131104,0.0009563463,0.005028281,0.005028281
99.2,2.125,6,12090,3579.253049135208,645585,0.0,0.27828613,0.5216571092605591,0.0010206784,0.009789353,0.009789353
99.2,2.1,6,12096,3582.1369681358337,646113,0.0,0.33065307,0.7840300053358078,0.0013204685,0.010254452,0.010254452
102.0,2.175,4,12100,3585.0175795555115,646613,0.0,0.29334086,0.3015326261520386,0.0006066165,0.00812977,0.00812977
101.825,2.175,5,12105,3587.8498079776764,647153,0.0,0.23606297,0.4347075819969177,0.00043718074,0.008471255,0.008471255
91.225,1.825,9,12114,3590.5897250175476,647680,0.0,0.40150678,0.60760897397995,0.0014944898,0.019242315,0.019242315
92.0,1.875,4,12118,3593.45845746994,648153,0.0,0.31453693,0.3410455584526062,0.00038791128,0.007912274,0.007912274
90.675,1.85,5,12123,3596.29838180542,648580,0.0,0.31466258,0.5805581510066986,0.0005662828,0.007884232,0.007884232
84.8,1.675,9,12132,3599.1918320655823,649189,0.0,0.2767169,0.7096432745456696,0.0008955187,0.01442828,0.01442828
85.3,1.675,6,12138,3602.0454862117767,649727,0.0,0.28295964,0.6068825423717499,0.0008580631,0.008998793,0.008998793
81.4,1.55,4,12142,3604.8663046360016,650170,0.0,0.2527288,0.5304354727268219,0.00061616447,0.016418694,0.016418694
85.975,1.675,6,12148,3607.7299699783325,650734,0.0,0.33102077,0.5522701442241669,0.00047753213,0.0066773277,0.0066773277
88.225,1.75,6,12154,3610.487380027771,651209,0.0,0.33977705,0.731173187494278,0.0013125364,0.015138447,0.015138447
82.825,1.575,7,12161,3613.3360724449158,651747,0.0,0.23842679,0.6265250742435455,0.000768153,0.011199666,0.011199666
85.05,1.625,4,12165,3616.205785751343,652156,0.0,0.24912436,0.4154890775680542,0.0005205379,0.0075569097,0.0075569097
90.75,1.75,6,12171,3618.9631073474884,652723,0.0,0.31654692,0.7548902779817581,0.001246899,0.012237421,0.012237421
87.85,1.675,6,12177,3621.706669330597,653170,0.0,0.27856463,0.8392196297645569,0.0010598276,0.010861011,0.010861011
82.9,1.575,9,12186,3624.5840418338776,653815,0.0,0.30989113,0.8490986227989197,0.0013160044,0.010338241,0.010338241
83.175,1.6,4,12190,3627.345246076584,654204,0.0,0.2611987,0.48124849796295166,0.001429375,0.008840804,0.008840804
86.75,1.725,6,12196,3630.205705881119,654771,0.0,0.17224392,0.6491788625717163,0.00079455064,0.010017513,0.010017513
78.075,1.5,9,12205,3633.0595440864563,655279,0.0,0.3740585,0.5691556334495544,0.000457672,0.009405831,0.009405831
74.75,1.4,6,12211,3635.8934547901154,655713,0.0,0.36525333,0.8300834447145462,0.00069368165,0.01090824,0.01090824
79.25,1.525,5,12216,3638.749604701996,656244,0.0,0.26669323,0.7932547926902771,0.0005789065,0.008952237,0.008952237
79.5,1.5,7,12223,3641.613889694214,656749,0.0,0.3953941,0.3914530873298645,0.00039496223,0.0077087004,0.0077087004
69.35,1.175,10,12233,3644.524589776993,657346,0.0,0.36278135,0.6106953620910645,0.0004289977,0.0049583334,0.0049583334
70.375,1.15,8,12241,3647.4013390541077,657883,0.0,0.38610458,0.7741546481847763,0.00082573143,0.0076652374,0.0076652374
75.075,1.275,4,12245,3650.250632286072,658282,0.0,0.1680985,0.7395613491535187,0.00055151124,0.0063069966,0.0063069966
81.2,1.45,5,12250,3653.08171916008,658863,0.0,0.2674495,0.4072452187538147,0.00038552954,0.00797908,0.00797908
81.275,1.425,5,12255,3655.936605453491,659343,0.0,0.35514906,0.8105175793170929,0.00037052087,0.0076713143,0.0076713143
81.8,1.45,6,12261,3658.7067127227783,659902,0.0,0.35705078,0.6708733439445496,0.001111278,0.015139858,0.015139858
85.225,1.575,7,12268,3661.475269317627,660475,0.0,0.14095289,0.5119450092315674,0.0012197781,0.020341376,0.020341376
88.75,1.675,3,12271,3664.4542047977448,660806,0.0,0.12596971,0.6757600903511047,0.000469434,0.0049442844,0.0049442844
92.125,1.825,6,12277,3667.2042536735535,661378,0.0,0.27586865,0.5194675028324127,0.0009415786,0.0136036435,0.0136036435
99.95,2.05,5,12282,3670.0473248958588,661977,0.0,0.20730323,0.3086704611778259,0.0005130794,0.009558481,0.009558481
88.9,1.775,9,12291,3673.0272648334503,662517,0.0,0.14169346,0.32798290252685547,0.00045889872,0.0053581423,0.0053581423
83.45,1.65,7,12298,3675.86997795105,663001,0.0,0.36915195,0.3334486484527588,0.00038572113,0.0090633305,0.0090633305
86.875,1.775,6,12304,3678.7213742733,663539,0.0,0.17010958,0.6928629875183105,0.00076790433,0.011057962,0.011057962
89.35,1.8,4,12308,3681.486304283142,664049,0.0,0.258345,0.6197257041931152,0.001430712,0.015387496,0.015387496
85.975,1.675,7,12315,3684.3916227817535,664568,0.0,0.3713234,0.8795067444443703,0.000549979,0.007418865,0.007418865
82.675,1.575,5,12320,3687.274998664856,665031,0.0,0.24286667,0.7886329144239426,0.000391947,0.0079215625,0.0079215625
80.9,1.525,6,12326,3690.1224222183228,665513,0.0,0.21245447,0.2849917411804199,0.0005452597,0.008465756,0.008465756
86.7,1.7,7,12333,3692.953868150711,666104,0.0,0.17967093,0.19634193181991577,0.0005629086,0.0068803793,0.0068803793
85.875,1.75,7,12340,3695.800772666931,666583,0.0,0.21843645,0.5577976703643799,0.0004023948,0.008357101,0.008357101
83.475,1.65,5,12345,3698.624166250229,667053,0.0,0.26793402,0.6333280503749847,0.00064006157,0.011384903,0.011384903
81.225,1.6,6,12351,3701.45379114151,667488,0.0,0.21511626,0.6637293994426727,0.00069143326,0.013480908,0.013480908
75.75,1.475,9,12360,3704.3048679828644,668061,0.0,0.2930892,0.748968780040741,0.00046419422,0.009617509,0.009617509
74.725,1.425,7,12367,3707.153853416443,668598,0.0,0.26309434,0.7244365513324738,0.0007950779,0.0084202895,0.0084202895
78.775,1.525,5,12372,3710.001089811325,669153,0.0,0.23720448,0.5960168540477753,0.0006815621,0.008399703,0.008399703
77.85,1.475,5,12377,3712.8532066345215,669581,0.0,0.2077238,0.5358492732048035,0.0005972014,0.015820168,0.015820168
83.5,1.625,4,12381,3715.7106263637543,670075,0.0,0.14880595,0.5873613059520721,0.0007134735,0.0121966535,0.0121966535
86.225,1.725,6,12387,3718.4694023132324,670671,0.0,0.24993579,0.7268423140048981,0.0013592371,0.013258032,0.013258032
87.5,1.725,7,12394,3721.3017659187317,671201,0.0,0.26482368,0.8242349326610565,0.0005094751,0.007848782,0.007848782
91.225,1.775,6,12400,3724.241619348526,671710,0.0,0.40576124,0.702285885810852,0.00048534857,0.007307752,0.007307752
94.1,1.875,4,12404,3727.06303524971,672171,0.0,0.2016362,0.6303040683269501,0.0011709592,0.013734869,0.013734869
96.275,1.925,5,12409,3729.9101524353027,672685,0.0,0.23244849,0.7196430265903473,0.00069379166,0.008694756,0.008694756
97.65,1.925,5,12414,3732.748652935028,673211,0.0,0.33690885,0.8443360924720764,0.0006754696,0.011061968,0.011061968
99.575,1.975,5,12419,3735.5849454402924,673752,0.0,0.17393571,0.6721237599849701,0.000515931,0.010062868,0.010062868
101.75,2.075,3,12422,3738.4485523700714,674293,0.0,0.1242529,0.3501303195953369,0.00093989895,0.011576756,0.011576756
101.25,2.075,6,12428,3741.204868555069,674795,0.0,0.16316873,0.6401035487651825,0.0009769612,0.0076535423,0.0076535423
98.575,2.05,7,12435,3744.053458213806,675317,0.0,0.25815868,0.5210109353065491,0.0005003215,0.009151463,0.009151463
102.525,2.175,5,12440,3746.8174102306366,675811,0.0,0.28145775,0.5880054235458374,0.0014494123,0.0088154655,0.0088154655
92.5,1.9,7,12447,3749.6755707263947,676243,0.0,0.16283429,0.637463390827179,0.00067812274,0.00610749,0.00610749
85.65,1.725,9,12456,3752.561670064926,676860,0.0,0.35295805,0.6945274770259857,0.0005978074,0.006951581,0.006951581
81.025,1.55,5,12461,3755.404257297516,677317,0.0,0.2544459,0.7756157219409943,0.0003927049,0.005687721,0.005687721
80.275,1.5,5,12466,3758.2418847084045,677744,0.0,0.30349344,0.8412952125072479,0.0010527392,0.008919824,0.008919824
77.475,1.425,8,12474,3760.9835505485535,678393,0.0,0.30016124,0.8609312176704407,0.0013683347,0.018576717,0.018576717
75.0,1.375,6,12480,3763.9361605644226,678811,0.0,0.11092346,0.3387387990951538,0.0006548291,0.0103215,0.0103215
75.2,1.375,8,12488,3766.7693004608154,679396,0.0,0.3129072,0.6044920682907104,0.00068927655,0.007528617,0.007528617
76.3,1.425,7,12495,3769.6097028255463,679814,0.0,0.23331672,0.8614298552274704,0.0009709889,0.009436786,0.009436786
78.6,1.575,5,12500,3772.5438265800476,680363,0.0,0.21019043,0.4269428849220276,0.00041359867,0.0040445905,0.0040445905
80.575,1.6,5,12505,3775.472987651825,680869,0.0,0.31238368,0.4924907088279724,0.0005609506,0.0067044585,0.0067044585
83.9,1.65,5,12510,3778.317337036133,681378,0.0,0.33914512,0.5731292963027954,0.00062950817,0.009861305,0.009861305
80.675,1.525,7,12517,3781.1751885414124,681973,0.0,0.28086758,0.8564286828041077,0.00040416492,0.0047560944,0.0047560944
81.125,1.5,7,12524,3784.0369696617126,682478,0.0,0.3347919,0.5716791450977325,0.00046018348,0.008197641,0.008197641
87.925,1.675,5,12529,3786.8958480358124,682982,0.0,0.23345467,0.5096065998077393,0.000885976,0.005411159,0.005411159
90.475,1.725,6,12535,3789.7683186531067,683433,0.0,0.21098319,0.8687400817871094,0.00081503636,0.0069487384,0.0069487384
89.025,1.625,5,12540,3792.660151720047,683924,0.0,0.16759364,0.5655511021614075,0.00059714494,0.0077948244,0.0077948244
93.45,1.8,4,12544,3795.4059433937073,684536,0.0,0.21548235,0.21506786346435547,0.0014022319,0.016034514,0.016034514
95.575,1.9,4,12548,3798.1448147296906,685029,0.0,0.25076345,0.5223013758659363,0.0012787547,0.013012935,0.013012935
94.55,1.9,6,12554,3800.8823561668396,685565,0.0,0.2108548,0.6697515249252319,0.0013917313,0.018724458,0.018724458
100.575,2.075,3,12557,3803.713746547699,685996,0.0,0.12311529,0.27280640602111816,0.000557379,0.010543046,0.010543046
104.125,2.225,4,12561,3806.550199985504,686498,0.0,0.25213346,0.33926546573638916,0.0004894595,0.008066023,0.008066023
106.95,2.3,6,12567,3809.511955976486,687089,0.0,0.2448138,0.852375254034996,0.00044695206,0.007338943,0.007338943
106.125,2.275,6,12573,3812.3857052326202,687586,0.0,0.25479403,0.8057974427938461,0.0005583023,0.0063468697,0.0063468697
102.85,2.175,7,12580,3815.302378177643,688038,0.0,0.19645624,0.82685686647892,0.00081462815,0.0052951584,0.0052951584
95.95,1.975,5,12585,3818.2090425491333,688547,0.0,0.17487648,0.4220672845840454,0.00085227453,0.008615075,0.008615075
97.775,2.05,5,12590,3821.1312294006348,689081,0.0,0.18499221,0.6945673823356628,0.0007133795,0.010778117,0.010778117
82.475,1.575,9,12599,3824.0173065662384,689655,0.0,0.29089874,0.4049314856529236,0.0008368549,0.0063657505,0.0063657505
82.875,1.6,5,12604,3826.8749055862427,690120,0.0,0.23042656,0.5327187180519104,0.00072308246,0.0090236515,0.0090236515
82.875,1.625,6,12610,3829.8504660129547,690617,0.0,0.16042587,0.8245266079902649,0.00081934885,0.006783431,0.006783431
86.775,1.75,6,12616,3832.6894290447235,691174,0.0,0.16632248,0.5190868079662323,0.0005600514,0.011574853,0.011574853
88.375,1.85,4,12620,3835.521750688553,691573,0.0,0.075415276,0.44729793071746826,0.00036388863,0.007837359,0.007837359
82.375,1.625,7,12627,3838.407166004181,692211,0.0,0.25918382,0.7719025313854218,0.0003752947,0.00830883,0.00830883
84.25,1.7,5,12632,3841.253641843796,692620,0.0,0.19492134,0.5173638164997101,0.0005328158,0.0077572213,0.0077572213
91.15,1.9,6,12638,3844.089601993561,693198,0.0,0.19643447,0.8163835108280182,0.00037801685,0.010161879,0.010161879
89.525,1.825,5,12643,3846.971798181534,693603,0.0,0.15473542,0.5607030689716339,0.00040491758,0.0049781995,0.0049781995
88.7,1.825,4,12647,3849.8348965644836,694102,0.0,0.13941494,0.649096816778183,0.00080113584,0.008509724,0.008509724
94.5,1.975,6,12653,3852.693840265274,694720,0.0,0.16676804,0.6551790833473206,0.00065816403,0.0075694993,0.0075694993
92.825,1.875,7,12660,3855.565708398819,695286,0.0,0.23832345,0.6986962556838989,0.00043366183,0.008526823,0.008526823
93.0,1.875,5,12665,3858.4384803771973,695762,0.0,0.22096547,0.8739113360643387,0.00049504277,0.008590543,0.008590543
93.425,1.875,5,12670,3861.271113872528,696238,0.0,0.23465833,0.9308815449476242,0.00046287154,0.005736637,0.005736637
98.725,2.025,5,12675,3864.1044540405273,696827,0.0,0.20027852,0.6129038631916046,0.0006083425,0.012897406,0.012897406
99.35,2.025,4,12679,3866.9173786640167,697292,0.0,0.24325688,0.46471965312957764,0.0004914426,0.008108379,0.008108379
100.575,2.025,5,12684,3869.745484828949,697806,0.0,0.20117722,0.73531773686409,0.00079117855,0.010071937,0.010071937
101.375,2.025,5,12689,3872.47451710701,698349,0.0,0.1932815,0.30991339683532715,0.0011476493,0.0093010105,0.0093010105
95.3,1.85,7,12696,3875.3539299964905,698830,0.0,0.19157973,0.5961236953735352,0.00087502995,0.0068604024,0.0068604024
95.25,1.825,6,12702,3878.218112230301,699359,0.0,0.20663309,0.6913975775241852,0.00048775773,0.01231577,0.01231577
94.025,1.8,6,12708,3881.062385082245,699856,0.0,0.23257267,0.8145695179700851,0.00037529803,0.0064317444,0.0064317444
94.45,1.775,5,12713,3883.806490421295,700413,0.0,0.31751263,0.6549138724803925,0.0014640335,0.018372452,0.018372452
83.625,1.525,8,12721,3886.674051761627,700910,0.0,0.31362206,0.8224443197250366,0.00062025397,0.008963127,0.008963127
78.225,1.4,7,12728,3889.644538640976,701405,0.0,0.20793214,0.8509097546339035,0.00094023254,0.0076739853,0.0076739853
79.825,1.45,6,12734,3892.4797027111053,701930,0.0,0.18889084,0.5480632781982422,0.00053957105,0.011496287,0.011496287
80.75,1.475,6,12740,3895.2255680561066,702346,0.0,0.23237602,0.4867730140686035,0.0013220822,0.010306718,0.010306718
78.5,1.425,7,12747,3898.0873901844025,702926,0.0,0.27519196,0.7670485973358154,0.0005062525,0.005384162,0.005384162
79.25,1.475,4,12751,3901.0556235313416,703317,0.0,0.09431976,0.6395136415958405,0.00065930723,0.008684676,0.008684676
82.15,1.55,6,12757,3903.876676797867,703910,0.0,0.24622464,0.678194522857666,0.0012673971,0.01334674,0.01334674
82.8,1.55,7,12764,3906.7575199604034,704504,0.0,0.25710607,0.7350908815860748,0.0009120011,0.011451347,0.011451347
84.375,1.6,6,12770,3909.6754353046417,705000,0.0,0.26903358,0.8495373278856277,0.00051703304,0.008977641,0.008977641
88.975,1.725,4,12774,3912.5166771411896,705489,0.0,0.19178869,0.7575625479221344,0.0006191607,0.012160797,0.012160797
89.875,1.75,6,12780,3915.357177734375,705941,0.0,0.17620823,0.8912179321050644,0.00056193507,0.006193978,0.006193978
90.075,1.75,5,12785,3918.1802639961243,706410,0.0,0.18088855,0.8239150792360306,0.000616638,0.008848819,0.008848819
97.525,1.975,5,12790,3921.030268907547,707066,0.0,0.21534923,0.5385973751544952,0.000382414,0.008778373,0.008778373
93.775,1.85,5,12795,3923.8855078220367,707542,0.0,0.2151374,0.9113630577921867,0.0006454532,0.008709434,0.008709434
99.375,2.0,5,12800,3926.7522604465485,708074,0.0,0.16982147,0.6668871343135834,0.0009190396,0.010132207,0.010132207
98.15,1.975,6,12806,3929.6177377700806,708524,0.0,0.17957126,0.8340080082416534,0.0012128458,0.009251791,0.009251791
92.475,1.8,6,12812,3932.3535466194153,709044,0.0,0.17769599,0.7630277127027512,0.0014611422,0.016565647,0.016565647
98.3,2.0,5,12817,3935.20476770401,709615,0.0,0.118490756,0.7515075206756592,0.0005259708,0.0044841347,0.0044841347
